"","ID","Description","Calories","Protein","TotalFat","Carbohydrate","Sodium","Cholesterol","Sugar","Calcium","Iron","Potassium","VitaminC","VitaminE","VitaminD","HighSodium","HighCals","HighSugar","HighProtein","HighFat"
"4858",17111,"VEAL,RIB,LN&FAT,CKD,BRSD",251,32.43,12.53,0,95,139,0,22,1.41,306,0,0.34,0,0,1,0,1,1
"4859",17112,"VEAL,RIB,LN&FAT,CKD,RSTD",228,23.96,13.96,0,92,110,8.22935471255377,11,0.97,295,0,0.35,0.577054226852948,0,1,1,1,1
"4860",17113,"VEAL,RIB,LN,RAW",120,19.97,3.89,0,95,83,8.22935471255377,14,0.88,306,0,0.21,0.577054226852948,0,0,1,1,0
"4861",17114,"VEAL,RIB,LN,CKD,BRSD",218,34.44,7.81,0,99,144,0,24,1.45,318,0,0.35,0,0,0,0,1,0
"4862",17115,"VEAL,RIB,LN,CKD,RSTD",177,25.76,7.44,0,97,115,8.22935471255377,12,0.96,311,0,0.36,0.577054226852948,0,0,1,1,0
"4863",17116,"VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,RAW",130,19.27,5.28,0,91,87,0,22,0.91,302,0,0.27,0,0,0,0,1,0
"4864",17117,"VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,BRSD",228,32.06,10.14,0,95,126,0,35,1.42,309,0,0.42,0,0,1,0,1,0
"4865",17118,"VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,RSTD",184,25.32,8.42,0,96,113,8.22935471255377,27,1.03,322,0,0.46,0.577054226852948,0,0,1,1,0
"4866",17119,"VEAL,SHLDR,WHL (ARM&BLD),LN,RAW",112,19.79,3,0,92,86,8.22935471255377,22,0.9,311,0,0.26,0.577054226852948,0,0,1,1,0
"4867",17120,"VEAL,SHLDR,WHL (ARM&BLD),LN,CKD,BRSD",199,33.68,6.1,0,97,130,8.22935471255377,37,1.45,319,0,0.45,0.577054226852948,0,0,1,1,0
"4868",17121,"VEAL,SHLDR,WHL (ARM&BLD),LN,CKD,RSTD",170,25.81,6.62,0,97,114,8.22935471255377,27,1.03,327,0,0.5,0.577054226852948,0,0,1,1,0
"4869",17122,"VEAL,SHLDR,ARM,LN&FAT,RAW",132,19.34,5.44,0,83,82,0,21,1,327,0,0.27,0,0,0,0,1,0
"4870",17123,"VEAL,SHLDR,ARM,LN&FAT,CKD,BRSD",236,33.63,10.24,0,87,148,8.22935471255377,28,1.38,333,0,0.46,0.577054226852948,0,1,1,1,0
"4871",17124,"VEAL,SHLDR,ARM,LN&FAT,CKD,RSTD",183,25.46,8.25,0,90,108,8.22935471255377,26,1.15,348,0,0.46,0.577054226852948,0,0,1,1,0
"4872",17125,"VEAL,SHLDR,ARM,LN,RAW",105,20.04,2.16,0,86,83,8.22935471255377,22,1.02,339,0,0.27,0.577054226852948,0,0,1,1,0
"4873",17126,"VEAL,SHLDR,ARM,LN,CKD,BRSD",201,35.73,5.33,0,90,155,8.22935471255377,30,1.41,347,0,0.47,0.577054226852948,0,0,1,1,0
"4874",17127,"VEAL,SHLDR,ARM,LN,CKD,RSTD",164,26.13,5.81,0,91,109,8.22935471255377,27,1.16,356,0,0.5,0.577054226852948,0,0,1,1,0
"4875",17128,"VEAL,SHLDR,BLADE,LN&FAT,RAW",129,19.23,5.2,0,95,90,8.22935471255377,23,0.87,289,0,0.28,0.577054226852948,0,0,1,1,0
"4876",17129,"VEAL,SHLDR,BLADE,LN&FAT,CKD,BRSD",225,31.26,10.09,0,98,153,0,38,1.44,297,0,0.44,0,0,1,0,1,0
"4877",17130,"VEAL,SHLDR,BLADE,LN&FAT,CKD,RSTD",186,25.15,8.67,0,100,117,8.22935471255377,28,1,306,0,0.47,0.577054226852948,0,0,1,1,0
"4878",17131,"VEAL,SHLDR,BLADE,LN,RAW",113,19.64,3.26,0,97,90,8.22935471255377,23,0.88,295,0,0.27,0.577054226852948,0,0,1,1,0
"4879",17132,"VEAL,SHLDR,BLADE,LN,CKD,BRSD",198,32.66,6.48,0,101,158,0,40,1.47,305,0,0.45,0,0,0,0,1,0
"4880",17133,"VEAL,SHLDR,BLADE,LN,CKD,RSTD",171,25.64,6.88,0,102,119,8.22935471255377,28,1,310,0,0.5,0.577054226852948,0,0,1,1,0
"4881",17134,"VEAL,SIRLOIN,LN&FAT,RAW",152,19.07,7.81,0,76,78,0,11,0.78,329,0,0.25,0,0,0,0,1,0
"4882",17135,"VEAL,SIRLOIN,LN&FAT,CKD,BRSD",252,31.26,13.14,0,79,108,8.22935471255377,17,1.2,321,0,0.41,0.577054226852948,0,1,1,1,1
"4883",17136,"VEAL,SIRLOIN,LN&FAT,CKD,RSTD",202,25.14,10.45,0,83,102,0,13,0.92,351,0,0.42,0,0,0,0,1,0
"4884",17137,"VEAL,SIRLOIN,LN,RAW",110,20.2,2.59,0,80,79,8.22935471255377,11,0.8,348,0,0.25,0.577054226852948,0,0,1,1,0
"4885",17138,"VEAL,SIRLOIN,LN,CKD,BRSD",204,33.96,6.51,0,81,113,8.22935471255377,19,1.23,339,0,0.44,0.577054226852948,0,0,1,1,0
"4886",17139,"VEAL,SIRLOIN,LN,CKD,RSTD",168,26.32,6.22,0,85,104,8.22935471255377,14,0.91,365,0,0.46,0.577054226852948,0,0,1,1,0
"4887",17140,"VEAL,CUBED FOR STEW (LEG&SHLDR),LN,RAW",109,20.27,2.5,0,83,84,8.22935471255377,17,0.88,331,0,0.27,0.577054226852948,0,0,1,1,0
"4888",17141,"VEAL,CUBED FOR STEW (LEG&SHLDR),LN,CKD,BRSD",188,34.94,4.31,0,93,145,8.22935471255377,29,1.44,342,0,0.45,0.577054226852948,0,0,1,1,0
"4889",17142,"VEAL,GROUND,RAW",144,19.35,6.77,0,82,82,8.22935471255377,15,0.83,315,0,0.26,0.577054226852948,0,0,1,1,0
"4890",17143,"VEAL,GROUND,CKD,BRLD",172,24.38,7.56,0,83,103,0,17,0.99,337,0,0.15,0,0,0,0,1,0
"4891",17144,"GAME MEAT,ANTELOPE,RAW",114,22.38,2.03,0,51,95,8.22935471255377,3,3.19,353,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4892",17145,"GAME MEAT,ANTELOPE,CKD,RSTD",150,29.45,2.67,0,54,126,8.22935471255377,4,4.2,372,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4894",17147,"GAME MEAT,BEAR,CKD,SIMMRD",259,32.42,13.39,0,71,98,0,5,10.73,263,0,0.49,0,0,1,0,1,1
"4895",17148,"BISON,GROUND,GRASS-FED,CKD",179,25.45,8.62,0,76,71,0,14,3.19,353,0,0.2,0,0,0,0,1,0
"4896",17149,"BISON,GROUND,GRASS-FED,RAW",146,20.23,7.21,0.05,70,55,0,11,2.78,328,0,0.19,0,0,0,0,1,0
"4898",17151,"GAME MEAT,BEAVER,CKD,RSTD",212,34.85,6.96,0,59,117,0,22,10,403,3,0.45,0,0,0,0,1,0
"4899",17152,"GAME MEAT,BEEFALO,COMP OF CUTS,RAW",143,23.3,4.8,0,78,44,8.22935471255377,18,2.32,436,7,1.47435755478662,0.577054226852948,0,0,1,1,0
"4900",17153,"GAME MEAT,BEEFALO,COMP OF CUTS,CKD,RSTD",188,30.66,6.32,0,82,58,8.22935471255377,24,3.05,459,9,1.47435755478662,0.577054226852948,0,0,1,1,0
"4901",17156,"GAME MEAT,BISON,LN,RAW",109,21.62,1.84,0,54,62,8.22935471255377,6,2.6,343,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4902",17157,"GAME MEAT,BISON,LN,CKD,RSTD",143,28.44,2.42,0,57,82,0,8,3.42,361,0,0.36,0,0,0,0,1,0
"4904",17159,"GAME MEAT,BOAR,WILD,CKD,RSTD",160,28.3,4.38,0,60,77,0,16,1.12,396,0,0.38,0,0,0,0,1,0
"4905",17160,"GAME MEAT,BUFFALO,H2O,RAW",99,20.39,1.37,0,53,46,8.22935471255377,12,1.61,297,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4906",17161,"GAME MEAT,BUFFALO,H2O,CKD,RSTD",131,26.83,1.8,0,56,61,8.22935471255377,15,2.12,313,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4907",17162,"GAME MEAT,CARIBOU,RAW",127,22.63,3.36,0,57,83,8.22935471255377,17,4.69,295,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4908",17163,"GAME MEAT,CARIBOU,CKD,RSTD",167,29.77,4.42,0,60,109,0,22,6.17,310,3,0.4,0,0,0,0,1,0
"4909",17164,"GAME MEAT,DEER,RAW",120,22.96,2.42,0,51,85,0,5,3.4,318,0,0.2,0.577054226852948,0,0,0,1,0
"4910",17165,"GAME MEAT,DEER,CKD,RSTD",158,30.21,3.19,0,54,112,8.22935471255377,7,4.47,335,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4911",17166,"GAME MEAT,ELK,RAW",111,22.95,1.45,0,58,55,8.22935471255377,4,2.76,312,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4912",17167,"GAME MEAT,ELK,CKD,RSTD",146,30.19,1.9,0,61,73,8.22935471255377,5,3.63,328,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4913",17168,"GOAT,RAW",109,20.6,2.31,0,82,57,8.22935471255377,13,2.83,385,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4914",17169,"GAME MEAT,GOAT,CKD,RSTD",143,27.1,3.03,0,86,75,0,17,3.73,405,0,0.34,0,0,0,0,1,0
"4915",17170,"GAME MEAT,HORSE,RAW",133,21.39,4.6,0,53,52,8.22935471255377,6,3.82,360,1,1.47435755478662,0.577054226852948,0,0,1,1,0
"4916",17171,"GAME MEAT,HORSE,CKD,RSTD",175,28.14,6.05,0,55,68,8.22935471255377,8,5.03,379,2,1.47435755478662,0.577054226852948,0,0,1,1,0
"4917",17172,"GAME MEAT,MOOSE,RAW",102,22.24,0.74,0,65,59,8.22935471255377,5,3.21,317,4,1.47435755478662,0.577054226852948,0,0,1,1,0
"4918",17173,"GAME MEAT,MOOSE,CKD,RSTD",134,29.27,0.97,0,69,78,0,6,4.22,334,5,0.2,0,0,0,0,1,0
"4920",17175,"GAME MEAT,MUSKRAT,CKD,RSTD",234,30.09,11.74,0,95,121,8.22935471255377,36,7.1,320,7,1.47435755478662,0.577054226852948,0,1,1,1,1
"4921",17176,"GAME MEAT,OPOSSUM,CKD,RSTD",221,30.2,10.2,0,58,129,0,17,4.64,438,0,0.44,0,0,0,0,1,0
"4922",17177,"GAME MEAT,RABBIT,DOMESTICATED,COMP OF CUTS,RAW",136,20.05,5.55,0,41,57,8.22935471255377,13,1.57,330,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4923",17178,"GAME MEAT,RABBIT,DOMESTICATED,COMP OF CUTS,CKD,RSTD",197,29.06,8.05,0,47,82,8.22935471255377,19,2.27,383,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4924",17179,"GAME MEAT,RABBIT,DOMESTICATED,COMP OF CUTS,CKD,STWD",206,30.38,8.41,0,37,86,0,20,2.37,300,0,0.44,0,0,0,0,1,0
"4925",17180,"GAME MEAT,RABBIT,WILD,RAW",114,21.79,2.32,0,50,81,8.22935471255377,12,3.2,378,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4926",17181,"GAME MEAT,RABBIT,WILD,CKD,STWD",173,33.02,3.51,0,45,123,0,18,4.85,343,0,0.41,0,0,0,0,1,0
"4927",17182,"GAME MEAT,RACCOON,CKD,RSTD",255,29.2,14.5,0,79,97,0,14,7.1,398,0,0.49,0,0,1,0,1,1
"4928",17183,"GAME MEAT,SQUIRREL,RAW",120,21.23,3.21,0,103,83,8.22935471255377,2,4.7,304,0,1.47435755478662,0.577054226852948,0,0,1,1,0
"4929",17184,"GAME MEAT,SQUIRREL,CKD,RSTD",173,30.77,4.69,0,119,121,0,3,6.81,352,0,0.4,0,0,0,0,1,0
"4930",17185,"LAMB,VAR MEATS&BY-PRODUCTS,BRAIN,RAW",122,10.4,8.58,0,112,1352,8.22935471255377,9,1.75,296,16,1.47435755478662,0.577054226852948,0,0,1,0,0
"4931",17186,"LAMB,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,BRSD",145,12.55,10.17,0,134,2043,8.22935471255377,12,1.68,205,12,1.47435755478662,0.577054226852948,0,0,1,1,0
"4932",17187,"LAMB,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,PAN-FRIED",273,16.97,22.19,0,157,2504,8.22935471255377,21,2.04,358,23,1.47435755478662,0.577054226852948,0,1,1,1,1
"4933",17188,"VEAL,VAR MEATS&BY-PRODUCTS,BRAIN,RAW",118,10.32,8.21,0,127,1590,8.22935471255377,10,2.13,315,14,1.47435755478662,0.577054226852948,0,0,1,0,0
"4934",17189,"VEAL,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,BRSD",136,11.48,9.63,0,156,3100,8.22935471255377,16,1.67,214,13,1.47435755478662,0.577054226852948,0,0,1,0,0
"4935",17190,"VEAL,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,PAN-FRIED",213,14.48,16.75,0,176,2120,8.22935471255377,10,1.07,472,15,1.47435755478662,0.577054226852948,0,0,1,1,1
"4936",17191,"LAMB,VAR MEATS&BY-PRODUCTS,HEART,RAW",122,16.47,5.68,0.21,89,135,8.22935471255377,6,4.6,316,5,1.47435755478662,0.577054226852948,0,0,1,1,0
"4937",17192,"LAMB,VAR MEATS&BY-PRODUCTS,HEART,CKD,BRSD",185,24.97,7.91,1.93,63,249,8.22935471255377,14,5.52,188,7,1.47435755478662,0.577054226852948,0,0,1,1,0
"4938",17193,"VEAL,VAR MEATS&BY-PRODUCTS,HEART,RAW",110,17.18,3.98,0.08,77,104,8.22935471255377,5,4.24,261,8,1.47435755478662,0.577054226852948,0,0,1,1,0
"4939",17194,"VEAL,VAR MEATS&BY-PRODUCTS,HEART,CKD,BRSD",186,29.12,6.75,0.13,58,176,8.22935471255377,8,4.32,199,10,1.47435755478662,0.577054226852948,0,0,1,1,0
"4940",17195,"LAMB,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW",97,15.74,2.95,0.82,156,337,8.22935471255377,13,6.38,277,11,1.47435755478662,0.577054226852948,0,0,1,1,0
"4941",17196,"LAMB,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,BRSD",137,23.65,3.62,0.99,151,565,8.22935471255377,18,12.4,178,12,1.47435755478662,0.577054226852948,0,0,1,1,0
"4942",17197,"VEAL,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW",99,15.76,3.12,0.85,178,364,8.22935471255377,11,3.36,272,5,1.47435755478662,0.577054226852948,0,0,1,1,0
"4943",17198,"VEAL,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,BRSD",163,26.32,5.66,0,110,791,8.22935471255377,29,3.04,159,8,1.47435755478662,0.577054226852948,0,0,1,1,0
"4944",17199,"LAMB,VAR MEATS&BY-PRODUCTS,LIVER,RAW",139,20.38,5.02,1.78,70,371,8.22935471255377,7,7.37,313,4,1.47435755478662,0.577054226852948,0,0,1,1,0
"4945",17200,"LAMB,VAR MEATS&BY-PRODUCTS,LIVER,CKD,BRSD",220,30.57,8.81,2.53,56,501,8.22935471255377,8,8.28,221,4,1.47435755478662,0.577054226852948,0,0,1,1,0
"4946",17201,"LAMB,VAR MEATS&BY-PRODUCTS,LIVER,CKD,PAN-FRIED",238,25.53,12.65,3.78,124,493,8.22935471255377,9,10.2,352,13,1.47435755478662,0.577054226852948,0,1,1,1,1
"4947",17202,"VEAL,VAR MEATS&BY-PRODUCTS,LIVER,RAW",140,19.93,4.85,2.91,77,334,0,5,6.4,308,0.7,0.37,0.577054226852948,0,0,0,1,0
"4948",17203,"VEAL,VAR MEATS&BY-PRODUCTS,LIVER,CKD,BRSD",192,28.42,6.26,3.77,78,511,0,6,5.11,329,1.1,0.68,0.577054226852948,0,0,0,1,0
"4949",17204,"VEAL,VAR MEATS&BY-PRODUCTS,LIVER,CKD,PAN-FRIED",193,27.37,6.51,4.47,85,485,0,7,5.98,353,0.7,0.6,0.577054226852948,0,0,0,1,0
"4951",17206,"LAMB,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD",113,19.88,3.1,0,84,284,8.22935471255377,12,4.57,127,28,1.47435755478662,0.577054226852948,0,0,1,1,0
"4952",17207,"VEAL,VAR MEATS&BY-PRODUCTS,LUNGS,RAW",90,16.3,2.3,0,108,229,8.22935471255377,7,5.23,274,39,1.47435755478662,0.577054226852948,0,0,1,1,0
"4953",17208,"VEAL,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD",104,18.74,2.64,0,56,263,8.22935471255377,7,3.61,142,34,1.47435755478662,0.577054226852948,0,0,1,1,0
"4955",17210,"LAMB,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW",152,14.84,9.82,0,75,260,8.22935471255377,8,2.3,420,18,1.47435755478662,0.577054226852948,0,0,1,1,0
"4956",17211,"LAMB,VAR MEATS&BY-PRODUCTS,PANCREAS,CKD,BRSD",234,22.83,15.12,0,52,400,8.22935471255377,12,2.12,291,20,1.47435755478662,0.577054226852948,0,1,1,1,1
"4957",17212,"VEAL,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW",182,15,13.1,0,67,173,8.22935471255377,19,2.1,278,16,1.47435755478662,0.577054226852948,0,0,1,1,1
"4959",17214,"LAMB,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW",101,17.2,3.1,0,84,250,8.22935471255377,9,41.89,358,23,1.47435755478662,0.577054226852948,0,0,1,1,0
"4960",17215,"LAMB,VAR MEATS&BY-PRODUCTS,SPLEEN,CKD,BRSD",156,26.46,4.77,0,58,385,8.22935471255377,13,38.67,248,26,1.47435755478662,0.577054226852948,0,0,1,1,0
"4961",17216,"VEAL,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW",98,18.3,2.2,0,97,340,8.22935471255377,6,9.32,362,41,1.47435755478662,0.577054226852948,0,0,1,1,0
"4962",17217,"VEAL,VAR MEATS&BY-PRODUCTS,SPLEEN,CKD,BRSD",129,24.08,2.89,0,58,447,8.22935471255377,7,7.36,215,40,1.47435755478662,0.577054226852948,0,0,1,1,0
"4963",17218,"VEAL,VAR MEATS&BY-PRODUCTS,THYMUS,RAW",101,17.21,3.07,0,67,250,0,3,1.05,488,49.2,0.09,0.577054226852948,0,0,0,1,0
"4964",17219,"VEAL,VAR MEATS&BY-PRODUCTS,THYMUS,CKD,BRSD",125,22.67,3.11,0,59,350,0,4,1.24,435,39.4,0.09,0,0,0,0,1,0
"4965",17220,"LAMB,VAR MEATS&BY-PRODUCTS,TONGUE,RAW",222,15.7,17.17,0,78,156,8.22935471255377,9,2.65,257,6,1.47435755478662,0.577054226852948,0,0,1,1,1
"4966",17221,"LAMB,VAR MEATS&BY-PRODUCTS,TONGUE,CKD,BRSD",275,21.57,20.28,0,67,189,8.22935471255377,10,2.63,158,7,1.47435755478662,0.577054226852948,0,1,1,1,1
"4967",17222,"VEAL,VAR MEATS&BY-PRODUCTS,TONGUE,RAW",131,17.18,5.48,1.91,82,62,8.22935471255377,7,2.72,271,5,1.47435755478662,0.577054226852948,0,0,1,1,0
"4968",17223,"VEAL,VAR MEATS&BY-PRODUCTS,TONGUE,CKD,BRSD",202,25.85,10.1,0,64,238,8.22935471255377,9,2.09,162,6,1.47435755478662,0.577054226852948,0,0,1,1,0
"4969",17224,"LAMB,GROUND,RAW",282,16.56,23.41,0,59,73,0,16,1.55,222,0,0.2,0.1,0,1,0,1,1
"4970",17225,"LAMB,GROUND,CKD,BRLD",283,24.75,19.65,0,81,97,0,22,1.79,339,0,0.14,0.1,0,1,0,1,1
"4971",17226,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",243,17.54,18.66,0,59,70,8.22935471255377,12,1.62,239,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4972",17227,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,CKD",271,25.51,18.01,0,72,96,8.22935471255377,16,1.93,318,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4973",17228,"LAMB,DOM,FORESHANK,LN&FAT,1/8""FAT,CHOIC,RAW",201,18.91,13.38,0,72,72,8.22935471255377,11,1.67,214,0,1.47435755478662,0.577054226852948,0,0,1,1,1
"4974",17229,"LAMB,DOM,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",243,28.37,13.46,0,72,106,8.22935471255377,20,2.14,257,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4975",17230,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CHOIC,RAW",209,18.47,14.42,0,57,68,8.22935471255377,8,1.7,258,0,1.47435755478662,0.577054226852948,0,0,1,1,1
"4976",17231,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",242,26.2,14.42,0,67,92,8.22935471255377,10,2.02,319,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4977",17232,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/8""FAT,CHOIC,RAW",185,18.99,11.5,0,58,67,8.22935471255377,7,1.73,267,0,1.47435755478662,0.577054226852948,0,0,1,1,1
"4978",17233,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",217,26.73,11.4,0,65,90,8.22935471255377,9,1.99,329,0,1.47435755478662,0.577054226852948,0,0,1,1,1
"4979",17234,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/8""FAT,CHOIC,RAW",261,17.21,20.8,0,56,71,8.22935471255377,10,1.63,235,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4980",17235,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",284,24.95,19.67,0,68,96,8.22935471255377,11,2.01,304,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4981",17236,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,RAW",279,17.18,22.75,0,59,72,8.22935471255377,14,1.66,226,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4982",17237,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",297,26.06,20.61,0,78,99,8.22935471255377,20,1.84,336,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4983",17238,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",290,23.27,21.12,0,64,93,8.22935471255377,18,2.17,250,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4984",17239,"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,RAW",342,15.32,30.71,0,58,74,8.22935471255377,14,1.43,201,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4985",17240,"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",340,23.06,26.82,0,77,98,8.22935471255377,18,1.93,277,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4986",17241,"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",341,21.82,27.53,0,74,96,8.22935471255377,22,1.62,277,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4987",17242,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,RAW",244,17.07,18.96,0,63,71,8.22935471255377,16,1.53,237,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4988",17243,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",338,29.46,23.57,0,74,117,8.22935471255377,27,2.39,261,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4989",17244,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",268,23.84,18.39,0,82,95,8.22935471255377,23,1.83,335,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4990",17245,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",269,22.7,19.08,0,66,91,8.22935471255377,20,1.97,251,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4991",17246,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RAW",244,17.19,18.94,0,61,70,8.22935471255377,14,1.58,244,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4992",17247,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",337,31.1,22.65,0,72,120,8.22935471255377,25,2.43,311,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4993",17248,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRLD",269,24.91,18.05,0,78,96,8.22935471255377,18,2.12,314,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4994",17249,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RSTD",267,22.93,18.75,0,65,91,8.22935471255377,17,2.05,262,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4995",17250,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,RAW",244,17.01,18.97,0,63,71,8.22935471255377,17,1.5,234,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4996",17251,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",339,28.92,23.88,0,75,116,8.22935471255377,27,2.38,244,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4997",17252,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",267,23.48,18.5,0,83,95,8.22935471255377,24,1.73,341,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4998",17253,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",270,22.62,19.19,0,67,92,8.22935471255377,21,1.95,248,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"4999",17254,"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,RAW",232,17.95,17.2,0,41,77,8.22935471255377,11,1.54,147,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"5000",17255,"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD",270,25.26,17.98,0,46,106,8.22935471255377,15,2.08,161,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"5001",17256,"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,RAW",223,18.04,16.15,0,45,71,8.22935471255377,10,1.49,131,0,1.47435755478662,0.577054226852948,0,0,1,1,1
"5002",17257,"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",258,26.97,15.83,0,47,102,8.22935471255377,14,2.07,118,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"5003",17258,"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,RAW",201,18.76,13.37,0,41,75,8.22935471255377,7,1.6,160,0,1.47435755478662,0.577054226852948,0,0,1,1,1
"5004",17259,"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD",234,25.34,13.95,0,44,101,8.22935471255377,9,2.13,170,0,1.47435755478662,0.577054226852948,0,1,1,1,1
"5005",17260,"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,RAW",273,17.18,22.1,0,39,82,8.22935471255377,17,1.59,128,0,1.47435755478662,0.577054226852948,0,1,1,1,1
