ID,Description,Calories,Protein,TotalFat,Carbohydrate
7018,CHICKEN SPRD,158,18.01,17.56,4.05
10992,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN & FAT,BONE-IN,CKD,BRLD",260,25.58,17.56,0
13375,"BEEF,CHUCK,ARM POT RST,LN & FAT,0"" FAT,SEL,CKD,BRSD",283,29.23,17.56,0
13166,"USDA CMDTY,BF,CND",246,20.52,17.57,0
23224,"BEEF,PLATE STEK,BNLS,OUTSDE SKRT,LN & FAT,0"" FAT,ALL GRDS,RW",232,17.98,17.59,0.35
19226,"FROSTINGS,CHOC,CREAMY,RTE",397,1.1,17.6,63.2
43100,"BREAKFAST BARS,OATS,SUGAR,RAISINS,COCNT (INCL GRANOLA BAR)",464,9.8,17.6,66.7
7934,"KIELBASA,POLISH,TURKEY & BF,SMOKED",226,13.1,17.6,3.9
16532,"WORTHINGTON PROSAGE ROLL,FRZ,UNPREP",261,19.6,17.6,6
1208,"CHEESE,PROVOLONE,RED FAT",274,24.7,17.6,3.5
42303,"CHEESE,MUENSTER,LOW FAT",271,24.7,17.6,3.5
10009,"PORK,FRSH,LEG (HAM),WHL,LN&FAT,CKD,RSTD",273,26.83,17.61,0
15215,"SHAD,AMERICAN,CKD,DRY HEAT",252,21.71,17.65,0
5325,"CHICKEN BREAST TENDERS,CKD,CONVENTIONAL OVEN",293,15.78,17.69,17
10081,"PORK,FRSH,SHLDR,(BOSTON BUTT),BLADE (STKS),LN & FAT,CKD,BRSD",267,25.07,17.69,0
18508,"KELLOGG'S POP-TARTS PASTRY SWIRLS,APPL CINN DANISH",413,4.8,17.7,59.7
18509,"KELLOGG'S POP-TARTS PASTRY SWIRLS,STRAWBERRY DANISH",410,4.8,17.7,60
18510,"KELLOGG'S POP-TARTS PASTRY SWIRLS,CHS DANISH",407,4.8,17.7,59.1
10205,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN&FAT,CKD,BRSD",273,26.49,17.71,0
15196,"HALIBUT,GREENLAND,CKD,DRY HEAT",239,18.42,17.74,0
2013,CORIANDER SEED,298,12.37,17.77,54.99
13921,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,CHOIC,CKD,BRLD",273,26.43,17.78,0
15197,"HERRING,PACIFIC,CKD,DRY HEAT",250,21.01,17.79,0
19022,"GRANOLA BARS,SOFT,UNCOATED,RAISIN",448,7.6,17.8,66.4
16138,"FALAFEL,HOME-PREPARED",333,13.31,17.8,31.84
15047,"MACKEREL,ATLANTIC,CKD,DRY HEAT",262,23.85,17.81,0
23573,"BEEF,GROUND,80% LN MEAT / 20% FAT,PATTY,CKD,BRLD",271,25.75,17.82,0
13494,"BEEF,GROUND,70% LN MEAT / 30% FAT,CRUMBLES,CKD,PAN-BROWNED",270,25.56,17.86,0
13920,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW",246,19.82,17.88,0
18418,"CAKE,POUND,COMMLY PREP,OTHER THAN ALL BUTTER,UNENR",389,5.2,17.9,52.5
18377,"COOKIES,OATMEAL,PREP FROM RECIPE,WO/RAISINS",447,6.8,17.9,66.4
15012,CAVIAR,264,24.6,17.9,4
35184,"SMELT,DRIED (ALASKA NATIVE)",386,56.19,17.9,0
23181,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,ALL GRDS,RAW",239,19.11,17.91,0.46
19858,"CANDIES,SUGAR-COATED ALMONDS",474,10,17.93,68.26
13809,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",244,19.23,17.98,0
13463,"BEEF,SHRT LOIN,PRTRHS STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",267,24.47,17.98,0
17255,"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD",270,25.26,17.98,0
10070,"PORK,FRSH,SHLDR,WHL,LN&FAT,RAW",236,17.18,17.99,0
19307,"CANDIES,MARS SNACKFOOD US,POP MILKY WAY BITE SIZE",463,3.3,18,71.85
18200,"COOKIES,OATMEAL,COMMLY PREP,SPL DIETARY",449,4.8,18,69.9
5292,"TURKEY PATTIES,BREADED,BATTERED,FRIED",283,14,18,15.7
15041,"HERRING,ATLANTIC,PICKLED",262,14.19,18,9.64
13856,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,RAW",246,19.56,18,0
43129,"FISH STICKS,MEATLESS",290,23,18,9
43134,VEGETARIAN FILLETS,290,23,18,9
13857,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,CKD,BRLD",278,27.17,18,0
23116,"BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN & FAT,0"" FAT,ALL GRDS",275,28.23,18,0
17227,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,CKD",271,25.51,18.01,0
8212,"CEREALS RTE,QUAKER,SUN COUNTRY GRANOLA W/ ALMONDS",467,11.77,18.02,67.2
17248,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRLD",269,24.91,18.05,0
10197,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BNLESS,LN&FAT,CKD,PAN-FRIED",273,25.82,18.05,0
5322,"CHICKEN NUGGETS,FRZ,UNCKD",276,13.89,18.06,14.38
7919,SAUSAGE  TURKEY  BRKFST LINKS  MILD,235,15.42,18.09,1.56
18178,"COOKIES,OATMEAL,COMMLY PREP,REG",450,6.2,18.1,68.7
5087,"CHICKEN,BROILERS OR FRYERS,NECK,MEAT&SKN,CKD SIMMRD",247,19.61,18.1,0
13150,"BEEF,RIB,SHORTRIBS,LN,CHOIC,CKD,BRSD",295,30.76,18.13,0
5052,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,STWD",258,22.18,18.14,0
23286,"BEEF,TOP LOIN FILET,BNLESS,LN & FAT,1/8"" FAT,SEL,CKD,GRILLED",272,26.19,18.14,1.01
16107,"SAUSAGE,MEATLESS",257,18.53,18.16,9.84
13917,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",247,19.61,18.16,0
7269,"BUTCHER BOY MEATS,INC.,TURKEY FRANKS",239,13.45,18.17,4.66
13797,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",243,18.57,18.19,0
10803,"USDA COMMODITY,PORK,GROUND,FINE/COARSE,FRZ,CKD",265,23.55,18.19,0
42283,"POTATO CHIPS,WHITE,RESTRUCTURED,BKD",469,5,18.2,71.4
6142,"SAUCE,SOFRITO,PREP FROM RECIPE",237,12.8,18.2,5.46
7228,"OSCAR MAYER,SALAMI (FOR BEER)",225,13.5,18.2,1.9
7211,OSCAR MAYER  HAM & CHEESE LOAF,234,13.85,18.2,3.75
5308,"CHICKEN,CORNISH GAME HENS,MEAT&SKN,CKD,RSTD",259,22.27,18.21,0
13497,"BEEF,GROUND,70% LN MEAT / 30% FAT,PATTY,CKD,BRLD",273,25.38,18.21,0
23580,"BEEF,GROUND,75% LN MEAT / 25% FAT,CRUMBLES,CKD,PAN-BROWNED",277,26.28,18.21,0
13800,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,SEL,CKD",278,26.63,18.21,0
18253,"DOUGHNUTS,FRENCH CRULLERS,GLAZED",412,3.1,18.3,59.5
18355,"SWEET ROLLS,CHEESE",360,7.1,18.3,43.7
18243,"CROUTONS,SEASONED",465,10.8,18.3,63.5
1182,"USDA COMMODITY,CHS,CHEDDAR,RED FAT",282,27.2,18.3,2
10993,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN & FAT,BNLESS,CKD,RSTD",270,26.4,18.31,0
6720,"SAUCE,CHS SAU MIX,DRY",438,7.68,18.33,60.52
23128,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",235,17.48,18.33,0
5034,"CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT & SKN,RAW",237,16.69,18.34,0
17244,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",268,23.84,18.39,0
18478,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BRWN SUGAR CINN",438,5.4,18.4,64.4
13806,"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",289,28.82,18.42,0
23231,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0"" FAT,CHOIC,RAW",241,18.69,18.43,0.2
23225,"BEEF,PLATE STEAK,BNLS,OUTSIDE SKRT,LN & FAT,0"" FAT,CHOIC,RAW",238,17.69,18.44,0.35
13912,"BEEF,SHRT LOIN,TOP LOIN,STK,LN & FT,1/8"" FAT,CHOIC,CKD,BRLD",278,26.16,18.45,0
13923,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,SEL,RAW",249,19.37,18.46,0
18246,"DANISH PASTRY,FRUIT,ENR",371,5.4,18.5,47.8
18431,"DANISH PASTRY,FRUIT,UNENR (INCL APPL,CINN,RAISIN,STRAWBERRY)",371,5.4,18.5,47.8
18433,"DANISH PASTRY,LEMON,UNENR",371,5.4,18.5,47.8
18435,"DANISH PASTRY,RASPBERRY,UNENR",371,5.4,18.5,47.8
18959,"PASTRY,PASTELITOS DE GUAVA (GUAVA PASTRIES)",379,5.48,18.5,47.76
17252,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",267,23.48,18.5,0
13814,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,SEL,CKD,BRSD",295,30.05,18.5,0
23001,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,ALL GRDS,RAW",247,18.8,18.51,0
18969,"CREAM PUFF,ECLAIR,CUSTARD OR CRM FILLED,ICED",334,4.41,18.52,37.43
10150,"PORK,CURED,HAM,WHL,LN&FAT,UNHTD",246,18.49,18.52,0.06
13362,"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,CHOIC,CKD",283,27.21,18.54,0
7907,"USDA COMMODITY,PORK SAUSAGE,BULK/LINKS/PATTIES,FRZ,RAW",231,14.95,18.56,0
13811,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,CHOIC,RAW",249,19.14,18.57,0
23142,"BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0"" FAT,SEL,CKD,GRILLED",267,25.03,18.57,0
5347,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT & SKN,CKD,ROTISSERIE,OR",260,23.23,18.59,0
13331,"BEEF,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW",235,15.7,18.6,0
35003,"AGUTUK,MEAT-CARIBOU (ALASKAN ICE CREAM) (ALASKA NATIVE)",258,21.7,18.6,0.9
10122,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,TONGUE,CKD,BRSD",271,24.1,18.6,0
5035,"CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT&SKN,CKD,FRIED,BATTER",298,21.85,18.64,9.38
17226,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",243,17.54,18.66,0
18256,"DOUGHNUTS,YEAST-LEAVENED,W/JELLY FILLING",340,5.9,18.7,39
11409,"POTATOES,FRZ,FRCH FR,PAR FR,EXTRUDED,PREP,HTD OVEN,WO/SALT",333,3.55,18.71,39.68
23578,"BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,BRLD",278,25.56,18.72,0
23201,"BEEF,RIB EYE STK/RST,BNLS,LIP-ON,LN & FAT,1/8"" FAT,AL GRD,RW",244,18.85,18.73,0
17249,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RSTD",267,22.93,18.75,0
23223,"BEEF,PLATE STK,BNLS,OTSDE SKRT,LN & FAT,0"" FAT,SEL,CKD,GRILD",281,27.95,18.75,0
5352,"CHICKEN,BROILERS OR FRYERS,WING,MEAT & SKN,CKD,ROTISSERIE,OR",266,24.34,18.77,0
18421,"COOKIES,BUTTER,COMMLY PREP,UNENR",467,6.1,18.8,68.9
7003,"BEERWURST,BEER SALAMI,PORK",238,14.24,18.8,2.06
7026,"HAM,CHOPPED,CANNED",239,16.06,18.83,0.26
23184,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,SEL,CKD,BRSD",287,29.28,18.84,0
10083,"PORK,FRSH,SHLDR,BLADE,BOSTON (ROASTS),LN&FAT,CKD,RSTD",269,23.11,18.86,0
10008,"PORK,FRSH,LEG (HAM),WHL,LN&FAT,RAW",245,17.43,18.87,0
5124,"CHICKEN,STEWING,MEAT&SKN,CKD,STWD",285,26.88,18.87,0
17322,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN&FAT,1/8""FAT,RAW",243,17.06,18.89,0
18182,"COOKIES,OATMEAL,REFR DOUGH",424,5.4,18.9,59.1
19069,"CANDIES,NESTLE,BUTTERFINGER BAR",459,5.4,18.9,72.9
19101,"CANDIES,FUDGE,CHOC,W/ NUTS,PREPARED-FROM-RECIPE",461,4.38,18.93,67.93
17246,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RAW",244,17.19,18.94,0
17273,"VEAL,BREAST,PLATE HALF,BNLESS,LN&FAT,CKD,BRSD",282,25.93,18.95,0
17242,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,RAW",244,17.07,18.96,0
17250,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,RAW",244,17.01,18.97,0
19148,"CANDIES,PNUT BRITTLE,PREPARED-FROM-RECIPE",486,7.57,18.98,71.24
13347,"BEEF,CURED,CORNED BF,BRISKET,CKD",251,18.17,18.98,0.47
43329,"SALAD DRSNG,MAYO & MAYONNAISE-TYPE,LO CAL",263,0.9,19,23.9
23168,"BEEF,PLATE STK,BNLES,OTSDE SKIRT,LN,0"" FAT,ALL GRDS,CKD,GRLD",282,27.68,19.01,0
23227,"BEEF,RIB EYE STK,BNLS,LIP OF,LN & FAT,0"" FT,AL GRDS,CKD,GRLD",271,24.85,19.02,0
13381,"BEEF,CHCK,UNDR BLDE POT RST,BNLS,LN & FAT,0"",SEL,CKD,BRSD",288,27.17,19.02,0
23129,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",240,17.22,19.03,0
23136,"BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,SEL, CKD",285,28.47,19.03,0
13803,"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,RAW",251,18.42,19.06,0
13850,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",254,19.33,19.06,0
17245,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",269,22.7,19.08,0
23268,"BEEF,RIBEYE CAP STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",274,23.57,19.09,2.07
18255,"DOUGHNUTS, YEAST-LEAVENED, GLAZED, ENRICHED (INC HONEY BUNS)",399,6.21,19.1,50.64
19256,"CANDIES,MARS SNACKFOOD US,MILKYWAYCARAML,MILKCHOCOV",463,4.28,19.17,68.49
13373,"BEEF,CHUCK,ARM POT RST,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",297,28.94,19.17,0
17253,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",270,22.62,19.19,0
4027,"SALAD DRSNG,MAYO,IMITN,SOYBN",232,0.3,19.2,16
43355,"MAYONNAISE,LO NA,LO CAL OR DIET",231,0.3,19.2,16
18180,"COOKIES,OATMEAL,DRY MIX",462,6.5,19.2,67.3
13810,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",302,30.12,19.22,0
23196,"BEEF,RIB EYE STK,BNLS,LIP-ON,LN & FAT,1/8"" FAT,SEL,CKD,GILD",273,24.83,19.25,0
17037,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",278,24.42,19.26,0
13459,"BEEF,SHRT LOIN,PRTRHS STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",276,23.96,19.27,0
18252,"DOUGHNUTS,CAKE-TYPE,WHEAT,SUGARED OR GLAZED",360,6.3,19.3,42.6
42129,"BOLOGNA,BF&PORK,LOFAT",230,11.5,19.3,2.6
23117,"BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,CK",284,27.6,19.3,0
1050,"CREAM,FLUID,LT (COFFEE CRM OR TABLE CRM)",195,2.7,19.31,3.66
19292,"CANDIES,MARS SNACKFOOD US,M&M'S CRISPY CHOC CANDIES",475,4.28,19.32,72.4
19144,"CANDIES,NESTLE,100 GRAND BAR",468,2.5,19.33,70.97
23194,"BEEF,RIB EYE STK/RST,BONE-IN,LIP-ON,LN & FAT,1/8"" FAT,SEL,RW",248,18.44,19.34,0
23183,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,CHOIC,RAW",252,18.72,19.36,0.64
17299,"LAMB,AUS,IMP,FRSH,LEG,SIRL HLF,BNLESS,LN&FT,1/8""FAT,CKD,RSTD",281,24.88,19.38,0
18213,"COOKIES,VANILLA WAFERS,HIGHER FAT",473,4.3,19.4,71.1
7083,"SAUSAGE,VIENNA,CND,CHICK,BF,PORK",230,10.5,19.4,2.6
7915,SAUSAGE  POLISH  BF W/ CHICK  HOT,259,17.6,19.4,3.6
12163,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT",446,18.55,19.4,53.75
12663,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT",446,18.55,19.4,53.75
1209,"CHEESE,MEXICAN,BLEND,RED FAT",282,24.69,19.4,3.41
13815,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",248,17.16,19.41,0
5103,"CHICKEN,BROILERS OR FRYERS,WING,MEAT&SKN,CKD,RSTD",290,26.86,19.46,0
23006,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",280,24.33,19.47,0
23660,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,CKD,BRSD",298,28.66,19.47,0
4633,"MARGARINE-LIKE,VEG OIL SPRD,20% FAT,W/ SALT",175,0,19.5,0.4
4634,"MARGARINE-LIKE,VEG OIL SPRD,20% FAT,WO/ SALT",175,0,19.5,0.4
44048,"CHEESE FD,PAST PROCESS,AMERICAN,IMITN,WO/ ADDED VITAMIN D",257,4.08,19.5,16.18
18609,"KEEBLER,KEEBLER GOLDEN VANILLA WAFERS,ARTIFICIALLY FLAV",475,5.2,19.5,69.7
18962,"CRACKERS,CRM,LA MODERNA RIKIS CRM CRACKERS",422,7.19,19.5,64.88
42179,"FRANKFURTER,BF,LO FAT",230,12,19.5,1.6
1074,"SOUR CRM,IMITN,CULTURED",208,2.4,19.52,6.63
5121,"CHICKEN,STEWING,MEAT&SKN,&GIBLETS&NECK,RAW",251,17.48,19.52,0.19
13367,"BEEF,BRISKET,WHL,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",291,26.79,19.52,0
17045,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",281,24.44,19.55,0
5324,"CHICKEN PATTY,FRZ,CKD",287,14.85,19.58,12.84
15208,"SABLEFISH,COOKED,DRY HEAT",250,17.19,19.62,0
23140,"BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0"" FAT,ALL GRDS,CKD,GR",277,24.98,19.64,0
17225,"LAMB,GROUND,CKD,BRLD",283,24.75,19.65,0
17235,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",284,24.95,19.67,0
23200,"BEEF,RIB EYE RST,BNLES,LIP-ON,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",277,24.85,19.68,0
13796,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,CKD",291,26.42,19.71,0
1056,"CREAM,SOUR,CULTURED",193,2.07,19.73,2.88
17264,"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,RAW",251,17.19,19.74,0
18166,"COOKIES,CHOC SNDWCH,W/CREME FILLING,REG",469,5.61,19.78,70.67
13393,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,0""FAT,SEL,CKD,BRLD",285,24.91,19.79,0
19015,"GRANOLA BARS,HARD,PLAIN",471,10.1,19.8,64.4
5321,"CHICKEN NUGGETS,FRZ,CKD",296,15.27,19.82,14.09
7010,"BOLOGNA,PORK",247,15.3,19.87,0.73
18251,"DOUGHNUTS,CAKE-TYPE,CHOC,SUGARED OR GLAZED",417,4.5,19.9,57.4
13812,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",309,30.2,19.93,0
17053,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",278,23.08,19.94,0
16108,"SOYBEANS,MATURE SEEDS,RAW",446,36.49,19.94,30.16
23202,"BEEF,RIB EYE STEAK/ROST,BNLS,LIP-ON,LN & FAT,1/8"" FAT,CHC,RW",253,18.39,19.95,0
17038,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",276,22.51,19.97,0
5303,"POULTRY,MECHANICALLY DEBONED,FROM MATURE HENS,RAW",243,14.72,19.98,0
42230,"SALAD DRSNG,COLESLAW DRSNG,RED FAT",329,0,20,40
42140,"SALAD DRSNG,ITALIAN DRSNG,RED CAL",200,0.3,20,6.7
18210,"COOKIES,VANILLA SNDWCH W/CREME FILLING",483,4.5,20,72.1
25038,"SNACKS,GRANOLA BARS,SOFT,ALMOND,CONFECTIONERS COATING",455,8.6,20,60.13
19027,"GRANOLA BARS,SOFT,UNCOATED,PNUT BUTTER&CHOC CHIP",432,9.8,20,62.2
10907,"PORK,CURED,HAM & H2O PRODUCT,SHANK,BONE-IN,LN & FAT,UNHTD",243,14.28,20,1.42
23572,"BEEF,GROUND,80% LN MEAT / 20% FAT,RAW",254,17.17,20,0
17298,"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN&FAT,1/8""FAT,RAW",254,17.25,20,0
1204,"CHEESE,PARMESAN,DRY GRATED,RED FAT",265,20,20,1.37
1029,"CHEESE,MOZZARELLA,PART SKIM MILK,LO MOIST",302,25.96,20.03,3.83
5323,"CHICKEN PATTY,FRZ,UNCKD",292,14.33,20.04,13.61
13851,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,BR",291,25.85,20.04,0
10975,"PORK,GROUND,84% LN / 16% FAT,CKD,CRUMBLES",289,26.69,20.04,0.58
13905,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,RAW",258,17.98,20.08,0
13853,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,RAW",263,19.09,20.13,0
15075,"SABLEFISH,SMOKED",257,17.65,20.14,0
13460,"BEEF,LOIN,PRTRHS STK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",283,23.61,20.15,0
16129,"TOFU,FRIED",271,17.19,20.18,10.49
16429,"TOFU,FRIED,PREP W/CA SULFATE",271,17.19,20.18,10.5
43506,"ICE CRM BAR,CHOC OR CARAMEL COVERED,W/NUTS",323,4.4,20.2,30.9
17315,"LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8""FAT,CKD,RSTD",277,22.24,20.21,0
17046,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",279,22.53,20.24,0
7901,"USDA COMMODITY,PORK,SAUSAGE,BULK/LINKS/PATTIES,FRZ,CKD",267,19.76,20.26,0
17221,"LAMB,VAR MEATS&BY-PRODUCTS,TONGUE,CKD,BRSD",275,21.57,20.28,0
23170,"BEEF,PLATE STEAK,BNLS,OUTSIDE SKIRT,LN,0"" FAT,CHOIC,CKD,GRLD",291,27.03,20.28,0
7227,"OSCAR MAYER,SALAMI COTTO (BF,PORK,CHICK)",245,13.4,20.3,2.2
7254,LOUIS RICH  TURKEY BACON,250,15.1,20.3,1.7
13908,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",286,24.04,20.3,0
23192,"BEEF,RIB EYE STK/RST,BNE-IN,IP-ON,LN & FT,1/8"" FT,AL GRDS,RW",255,18.13,20.31,0
10099,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,CHITTERLINGS,CKD,SIMMRD",233,12.49,20.32,0
5123,"CHICKEN,STEWING,MEAT&SKN,RAW",258,17.55,20.33,0
13337,"BEEF,VAR MEATS&BY-PRODUCTS,THYMUS,RAW",236,12.18,20.35,0
23141,"BEEF,CHK EYE STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,CKD,GRILLED",283,24.95,20.35,0
18961,"CRACKERS,CRM,GAMESA SABROSAS",484,7.01,20.37,64.55
23127,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,SEL,CKD,BRSD",287,25.81,20.38,0
17323,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRSD",311,29.7,20.38,0
18163,"COOKIES,CHOC CHIP,REFR DOUGH",443,4.4,20.4,61.4
19403,"CRISPED RICE BAR,ALMOND",458,7,20.4,64.6
19406,"GRANOLA BARS,SOFT,UNCOATED,NUT&RAISIN",454,8,20.4,63.6
19258,"CANDIES,MARS SNACKFOOD US,MILKY WAY CARML. DKCHOCCOV",458,3.82,20.42,67.56
25056,"Snacks, granola bar, QUAKER, DIPPS, all flavors",480,7.52,20.42,64.96
17318,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,RAW",256,16.68,20.47,0
23221,"BEEF,PLTE STK,BNLS,OUTSD SKRT,LN & FAT,0"" FT,AL GRD,CKD,GRLD",292,27.06,20.47,0
13801,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,PRIME,RAW",265,18.72,20.49,0
23099,"BEEF,CHK,UND BLD, POT RST,BNL,LN & FAT,0"" FAT,ALL GR,CKD,BR",291,26.7,20.49,0
5178,"TURKEY,LIVER,ALL CLASSES,CKD,SIMMRD",273,20.02,20.54,1.21
23134,"BEEF,CHK EYE CTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,ALL GR, CKD",296,27.69,20.55,0
23180,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,ALL GRDS,CKD,BRSD",299,28.36,20.57,0
18428,"CRACKERS,WHEAT,LOW SALT",473,8.6,20.6,64.9
17054,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",281,22.25,20.61,0
17237,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",297,26.06,20.61,0
16115,"SOY FLOUR,FULL-FAT,RAW",436,34.54,20.65,35.19
16415,"SOY FLR,FULL-FAT,RAW,CRUDE PROT BASIS (N X 6.25)",434,37.8,20.65,31.93
